Player,Weekly Wages,Annual_Wages_Y,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,COV_Factor,Tax_Rate,Masa_Salarial_X,Log_Annual_Wages_Y,Annual_Wages_Imputed,PassLive_P90,PassDead_P90,TO_P90,Sh_P90,Fld_P90,Def_P90,SCA_P90,GCA_P90,Attack_Efficiency_Ratio,Foul_Prone_Ratio,Net_Creative_Impact,Wage_Club_Ratio,Viability_Score,Club_Purchasing_Power,Age_Sq,Age_Prime_Flag,Perf_Age_Interaction,Pos_FW,Pos_GK,Pos_MF,Comp_La Liga,Comp_Ligue 1,Comp_Premier League,Comp_Serie A
Jean-Ricner Bellegarde,75000.0,3900000.0,HAI,MF,Wolves,Premier League,26,1998,18.6,57,3.06,35,5,4,4,7,2,11,0.59,0.9966652656139827,0.494606050895107,72358000.0,15.176487111099874,3899999.9999999967,1.8817204301075268,0.26881720430107525,0.2150537634408602,0.2150537634408602,0.3763440860215054,0.1075268817204301,3.064516129032258,0.5913978494623655,0.19298245614035087,3.5000000000000004,0.3763440860215053,0.05389867049946097,0.5070849426999461,72116705.28929657,676,1,15.376344086021504,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Rodrigo Bentancur,75000.0,3900000.0,URU,MF,Tottenham,Premier League,27,1997,18.3,45,2.46,36,0,1,5,1,2,3,0.16,0.9966652656139827,0.494606050895107,132912000.0,15.176487111099874,3899999.9999999967,1.9672131147540983,0.0,0.0546448087431694,0.27322404371584696,0.0546448087431694,0.1092896174863388,2.459016393442623,0.16393442622950818,0.06666666666666667,0.5,0.10928961748633878,0.02934272300469481,0.5070849426999461,132468773.78328568,729,1,4.426229508196721,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Daniel Bentley,20000.0,1040000.0,ENG,GK,Wolves,Premier League,31,1993,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,72358000.0,13.854731271117556,1040000.0000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01437297879985628,0.5070849426999461,72116705.28929657,961,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Sander Berge,55000.0,2860000.0,NOR,MF,Fulham,Premier League,26,1998,24.7,48,1.94,43,1,1,1,0,2,2,0.08,0.9966652656139827,0.494606050895107,77519000.0,14.866332182796036,2860000.000000002,1.7408906882591093,0.04048582995951417,0.04048582995951417,0.04048582995951417,0.0,0.08097165991902834,1.9433198380566803,0.08097165991902834,0.041666666666666664,0.0,0.04048582995951417,0.036894180781485854,0.5070849426999461,77260494.72513032,676,1,2.1052631578947367,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Lucas Bergvall,60000.0,3120000.0,SWE,MF,Tottenham,Premier League,18,2006,13.5,22,1.63,16,4,0,2,0,0,4,0.3,0.9966652656139827,0.494606050895107,132912000.0,14.953343559785665,3120000.0000000005,1.1851851851851851,0.2962962962962963,0.0,0.14814814814814814,0.0,0.0,1.6296296296296295,0.2962962962962963,0.18181818181818182,0.0,0.2962962962962963,0.02347417840375587,0.5070849426999461,132468773.78328568,324,0,5.333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Beto,60000.0,3120000.0,GNB,FW,Everton,Premier League,26,1998,17.0,26,1.52,16,0,3,3,4,0,1,0.06,0.9966652656139827,0.494606050895107,75379200.0,14.953343559785665,3120000.0000000005,0.9411764705882353,0.0,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.0,1.5294117647058822,0.058823529411764705,0.038461538461538464,0.23529411764705882,-0.11764705882352942,0.041390728476821195,0.5070849426999461,75127830.38976952,676,1,1.5294117647058822,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Philip Billing,45396.01861908456,2360592.7075252132,DEN,MF,Bournemouth,Premier League,28,1996,2.0,16,7.83,13,0,0,1,0,2,0,0.0,0.9966652656139827,0.494606050895107,62764000.0,14.45075172167338,1887477.277596489,6.5,0.0,0.0,0.5,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.03007260973801047,0.5070849426999461,62554698.73099601,784,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Yves Bissouma,55000.0,2860000.0,MLI,MF,Tottenham,Premier League,27,1996,15.6,16,1.02,15,0,0,0,0,1,0,0.0,0.9966652656139827,0.494606050895107,132912000.0,14.866332182796036,2860000.000000002,0.9615384615384616,0.0,0.0,0.0,0.0,0.06410256410256411,1.0256410256410258,0.0,0.0,0.0,0.0,0.021517996870109562,0.5070849426999461,132468773.78328568,729,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Oscar Bobb,45396.01861908456,2360592.7075252132,NOR,FW,Manchester City,Premier League,21,2003,0.2,2,11.25,1,0,1,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,222315600.0,14.187326919354302,1450366.6135273457,5.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-5.0,0.0065239084145572585,0.5070849426999461,221574236.52413192,441,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Lamare Bogarde,30000.0,1560000.0,NED,DF,Aston Villa,Premier League,20,2004,5.3,10,1.89,8,1,0,0,0,1,1,0.19,0.9966652656139827,0.494606050895107,125897200.0,14.26019637922572,1560000.0,1.509433962264151,0.18867924528301888,0.0,0.0,0.0,0.18867924528301888,1.8867924528301887,0.18867924528301888,0.1,0.0,0.18867924528301888,0.01239106191400603,0.5070849426999461,125477366.27805671,400,0,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Willy Boly,40000.0,2080000.0,CIV,DF,Nott'ham Forest,Premier League,33,1991,1.7,0,0.0,0,0,0,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,93457000.0,14.547878451677501,2080000.0000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022256224787870375,0.5070849426999461,93145345.72848599,1089,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sven Botman,45396.01861908456,2360592.7075252132,NED,DF,Newcastle Utd,Premier League,24,2000,4.6,4,0.87,1,0,0,3,0,0,0,0.0,0.9966652656139827,0.494606050895107,116584000.0,14.715079222431191,2458542.4257099326,0.2173913043478261,0.0,0.0,0.6521739130434783,0.0,0.0,0.8695652173913044,0.0,0.0,0.0,0.0,0.02108816326176776,0.5070849426999461,116195223.32634056,576,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jarrod Bowen,45396.01861908456,2360592.7075252132,ENG,FW,West Ham,Premier League,27,1996,33.0,113,3.42,70,13,6,13,9,2,15,0.45,0.9966652656139827,0.494606050895107,86143200.0,15.036075934848133,3389103.3127282625,2.121212121212121,0.3939393939393939,0.18181818181818182,0.3939393939393939,0.2727272727272727,0.06060606060606061,3.4242424242424243,0.45454545454545453,0.1327433628318584,4.499999999999999,0.2727272727272727,0.03934266793813397,0.5070849426999461,85855935.30883844,729,1,12.272727272727272,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Conor Bradley,45396.01861908456,2360592.7075252132,NIR,DF,Liverpool,Premier League,21,2003,8.4,19,2.27,13,0,5,0,1,0,4,0.48,0.9966652656139827,0.494606050895107,172400800.0,14.913464851647145,2998026.664337966,1.5476190476190474,0.0,0.5952380952380952,0.0,0.11904761904761904,0.0,2.261904761904762,0.47619047619047616,0.21052631578947367,0.11904761904761904,-0.11904761904761907,0.017389865153398163,0.5070849426999461,171825889.1240631,441,0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jarrad Branthwaite,120000.0,6240000.0,ENG,DF,Everton,Premier League,22,2002,27.9,13,0.47,11,1,0,0,1,0,2,0.07,0.9966652656139827,0.494606050895107,75379200.0,15.64649074034561,6240000.000000001,0.3942652329749104,0.03584229390681004,0.0,0.0,0.03584229390681004,0.0,0.4659498207885305,0.07168458781362008,0.15384615384615385,0.03584229390681004,0.07168458781362008,0.08278145695364239,0.5070849426999461,75127830.38976952,484,0,1.5770609318996418,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Armando Broja,45000.0,2340000.0,ALB,FW,Everton,Premier League,22,2001,3.7,7,1.89,7,0,0,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,75379200.0,14.665661487333884,2339999.9999999986,1.8918918918918919,0.0,0.0,0.0,0.0,0.0,1.8918918918918919,0.0,0.0,0.0,0.0,0.031043046357615876,0.5070849426999461,75127830.38976952,484,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
David Brooks,45396.01861908456,2360592.7075252132,WAL,FW,Bournemouth,Premier League,27,1997,10.7,46,4.31,36,6,2,2,0,0,2,0.19,0.9966652656139827,0.494606050895107,62764000.0,14.998492426388518,3264092.8011554824,3.3644859813084116,0.5607476635514019,0.1869158878504673,0.1869158878504673,0.0,0.0,4.299065420560748,0.1869158878504673,0.04347826086956522,0.0,0.0,0.05200581226746993,0.5070849426999461,62554698.73099601,729,1,5.046728971962617,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Emi Buendía,45396.01861908456,2360592.7075252132,ARG,MF,Aston Villa,Premier League,27,1996,1.1,3,2.76,2,0,0,1,0,0,0,0.0,0.9966652656139827,0.494606050895107,125897200.0,14.800568025396577,2677965.775816068,1.8181818181818181,0.0,0.0,0.9090909090909091,0.0,0.0,2.727272727272727,0.0,0.0,0.0,0.0,0.02127105111008083,0.5070849426999461,125477366.27805671,729,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Santiago Bueno,40000.0,2080000.0,URU,DF,Wolves,Premier League,25,1998,18.7,12,0.64,10,1,0,0,0,1,4,0.21,0.9966652656139827,0.494606050895107,72358000.0,14.547878451677501,2080000.0000000016,0.5347593582887701,0.053475935828877004,0.0,0.0,0.0,0.053475935828877004,0.6417112299465241,0.21390374331550802,0.3333333333333333,0.0,0.21390374331550802,0.028745957599712563,0.5070849426999461,72116705.28929657,625,1,5.347593582887701,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dan Burn,70000.0,3640000.0,ENG,DF,Newcastle Utd,Premier League,32,1992,37.0,27,0.73,21,1,0,4,1,0,4,0.11,0.9966652656139827,0.494606050895107,116584000.0,15.107494239612924,3640000.000000003,0.5675675675675675,0.02702702702702703,0.0,0.10810810810810811,0.02702702702702703,0.0,0.7297297297297297,0.10810810810810811,0.14814814814814817,0.02702702702702703,0.10810810810810811,0.03122212310437112,0.5070849426999461,116195223.32634056,1024,0,3.4594594594594597,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nathan Butler-Oyedeji,45396.01861908456,2360592.7075252132,ENG,FW,Arsenal,Premier League,21,2003,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,184652000.0,13.398935724844666,659301.1733857853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003570506538709493,0.5070849426999461,184036234.62615314,441,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Moisés Caicedo,45396.01861908456,2360592.7075252132,ECU,MF,Chelsea,Premier League,22,2001,37.2,98,2.63,86,0,2,0,3,7,9,0.24,0.9966652656139827,0.494606050895107,164788000.0,15.150029566728023,3798168.621170196,2.311827956989247,0.0,0.05376344086021505,0.0,0.08064516129032258,0.1881720430107527,2.6344086021505375,0.24193548387096772,0.09183673469387754,0.42857142857142855,0.1881720430107527,0.023048818003557275,0.5070849426999461,164238475.78999698,484,0,5.32258064516129,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Tom Cairney,45396.01861908456,2360592.7075252132,SCO,MF,Fulham,Premier League,33,1991,7.0,33,4.71,28,2,0,2,1,0,3,0.43,0.9966652656139827,0.494606050895107,77519000.0,14.994657643303535,3251599.682803121,4.0,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.0,4.714285714285714,0.42857142857142855,0.0909090909090909,0.14285714285714285,0.42857142857142855,0.04194584144278333,0.5070849426999461,77260494.72513032,1089,0,14.142857142857142,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Riccardo Calafiori,45396.01861908456,2360592.7075252132,ITA,DF,Arsenal,Premier League,22,2002,10.9,13,1.19,11,0,1,1,0,0,2,0.18,0.9966652656139827,0.494606050895107,184652000.0,15.562038501969429,5734657.019541958,1.0091743119266054,0.0,0.09174311926605504,0.09174311926605504,0.0,0.0,1.1926605504587156,0.18348623853211007,0.15384615384615383,0.0,0.09174311926605504,0.031056565970268173,0.5070849426999461,184036234.62615314,484,0,4.036697247706422,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Dominic Calvert-Lewin,100000.0,5200000.0,ENG,FW,Everton,Premier League,27,1997,17.9,26,1.46,14,0,4,3,3,2,4,0.22,0.9966652656139827,0.494606050895107,75379200.0,15.464169183551656,5200000.0,0.782122905027933,0.0,0.223463687150838,0.1675977653631285,0.1675977653631285,0.111731843575419,1.452513966480447,0.223463687150838,0.15384615384615385,1.5,0.0,0.06898454746136866,0.5070849426999461,75127830.38976952,729,1,6.033519553072626,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Diego Carlos,71154.0,3700000.0,BRA,DF,Aston Villa,Premier League,31,1993,9.2,4,0.43,3,0,0,1,0,0,0,0.0,0.9966652656139827,0.494606050895107,125897200.0,15.123843377614453,3699999.9999999986,0.32608695652173914,0.0,0.0,0.10869565217391305,0.0,0.0,0.4347826086956522,0.0,0.0,0.0,0.0,0.02938905710373224,0.5070849426999461,125477366.27805671,961,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Fabio Carvalho,40000.0,2080000.0,POR,FW,Brentford,Premier League,21,2002,5.1,10,1.97,7,0,1,2,0,0,1,0.2,0.9966652656139827,0.494606050895107,54301000.0,14.547878451677501,2080000.0000000016,1.3725490196078431,0.0,0.19607843137254904,0.3921568627450981,0.0,0.0,1.9607843137254903,0.19607843137254904,0.1,0.0,0.0,0.038305003591094115,0.5070849426999461,54119920.588104874,441,0,4.11764705882353,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Casemiro,45396.01861908456,2360592.7075252132,BRA,MF,Manchester Utd,Premier League,32,1992,16.6,53,3.19,49,1,0,3,0,0,4,0.24,0.9966652656139827,0.494606050895107,159341000.0,15.503414075944244,5408130.762907039,2.9518072289156625,0.06024096385542168,0.0,0.18072289156626503,0.0,0.0,3.192771084337349,0.24096385542168672,0.07547169811320754,0.0,0.24096385542168672,0.03394061015625005,0.5070849426999461,158809640.08819762,1024,0,7.710843373493975,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Kaelan Casey,45396.01861908456,2360592.7075252132,ENG,DF,West Ham,Premier League,19,2004,13.938523546881628,0,0.0,0,0,0,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,86143200.0,13.564564694666064,778064.4922642001,1.568542906425461,0.1731633748495278,0.13877635105179692,0.14750431176211737,0.10801456239961098,0.0372893608243856,2.1732908673129,0.21360213411594753,0.0,0.0,0.07482578306415062,0.009032221838336631,0.5070849426999461,85855935.30883844,361,0,5.30663078551245,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Matty Cash,100000.0,5200000.0,POL,DF,Aston Villa,Premier League,26,1997,23.0,25,1.09,22,1,1,0,0,1,4,0.17,0.9966652656139827,0.494606050895107,125897200.0,15.464169183551656,5200000.0,0.9565217391304348,0.043478260869565216,0.043478260869565216,0.0,0.0,0.043478260869565216,1.0869565217391304,0.17391304347826086,0.16,0.0,0.13043478260869565,0.04130353971335343,0.5070849426999461,125477366.27805671,676,1,4.521739130434782,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Eiran Cashin,45396.01861908456,2360592.7075252132,IRL,DF,Brighton,Premier League,22,2001,0.2,1,4.5,1,0,0,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,60645000.0,13.709068546440516,899027.1798659584,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.014824423775512546,0.5070849426999461,60442765.03315998,484,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Timothy Castagne,65000.0,3380000.0,BEL,DF,Fulham,Premier League,28,1995,18.3,25,1.36,21,0,1,2,1,0,3,0.16,0.9966652656139827,0.494606050895107,77519000.0,15.033386267459202,3380000.0000000005,1.1475409836065573,0.0,0.0546448087431694,0.1092896174863388,0.0546448087431694,0.0,1.366120218579235,0.16393442622950818,0.12,0.0546448087431694,0.10928961748633878,0.0436022136508469,0.5070849426999461,77260494.72513032,784,1,4.590163934426229,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Trevoh Chalobah,50000.0,2600000.0,ENG,DF,Crystal Palace,Premier League,25,1999,11.8,11,0.93,10,0,1,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,67828800.0,14.77102200299171,2599999.9999999995,0.847457627118644,0.0,0.0847457627118644,0.0,0.0,0.0,0.9322033898305084,0.0,0.0,0.0,-0.0847457627118644,0.03833180006133087,0.5070849426999461,67602608.96827771,625,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Trevoh Chalobah,50000.0,2600000.0,ENG,DF,Chelsea,Premier League,25,1999,10.1,13,1.29,10,0,0,2,0,1,3,0.3,0.9966652656139827,0.494606050895107,164788000.0,14.77102200299171,2599999.9999999995,0.9900990099009901,0.0,0.0,0.19801980198019803,0.0,0.09900990099009901,1.2871287128712872,0.297029702970297,0.23076923076923075,0.0,0.297029702970297,0.015777847901546228,0.5070849426999461,164238475.78999698,625,1,7.425742574257425,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Youssef Chermiti,45396.01861908456,2360592.7075252132,POR,FW,Everton,Premier League,20,2004,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,75379200.0,13.5200561406099,744193.3362511161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009872661639432578,0.5070849426999461,75127830.38976952,400,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Federico Chiesa,45396.01861908456,2360592.7075252132,ITA,FW,Liverpool,Premier League,26,1997,1.2,6,5.0,6,0,0,0,0,0,1,0.83,0.9966652656139827,0.494606050895107,172400800.0,15.473927216385542,5250990.147902124,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8333333333333334,0.16666666666666669,0.0,0.8333333333333334,0.03045803817558923,0.5070849426999461,171825889.1240631,676,1,21.666666666666668,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Ben Chilwell,70000.0,3640000.0,ENG,DF,Crystal Palace,Premier League,27,1996,2.9,8,2.77,6,1,0,1,0,0,0,0.0,0.9966652656139827,0.494606050895107,67828800.0,15.107494239612924,3640000.000000003,2.0689655172413794,0.3448275862068966,0.0,0.3448275862068966,0.0,0.0,2.7586206896551726,0.0,0.0,0.0,0.0,0.053664520085863275,0.5070849426999461,67602608.96827771,729,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Chiquinho,45396.01861908456,2360592.7075252132,POR,MF,Wolves,Premier League,24,2000,0.1,2,25.71,2,0,0,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,72358000.0,13.801848065760543,986430.4160421831,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.01363263793971894,0.5070849426999461,72116705.28929657,576,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Ryan Christie,45396.01861908456,2360592.7075252132,SCO,MF,Bournemouth,Premier League,29,1995,23.5,85,3.62,72,7,0,3,2,1,9,0.38,0.9966652656139827,0.494606050895107,62764000.0,15.224968256616304,4093734.764116765,3.0638297872340425,0.2978723404255319,0.0,0.1276595744680851,0.0851063829787234,0.0425531914893617,3.617021276595745,0.3829787234042553,0.10588235294117647,2.0,0.3829787234042553,0.06522424899810027,0.5070849426999461,62554698.73099601,841,1,11.106382978723405,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Nathaniel Clyne,50000.0,2600000.0,ENG,DF,Crystal Palace,Premier League,33,1991,5.4,3,0.56,3,0,0,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,67828800.0,14.77102200299171,2599999.9999999995,0.5555555555555555,0.0,0.0,0.0,0.0,0.0,0.5555555555555555,0.0,0.0,0.0,0.0,0.03833180006133087,0.5070849426999461,67602608.96827771,1089,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Séamus Coleman,55000.0,2860000.0,IRL,DF,Everton,Premier League,35,1988,2.4,2,0.84,1,0,1,0,0,0,1,0.42,0.9966652656139827,0.494606050895107,75379200.0,14.866332182796036,2860000.000000002,0.4166666666666667,0.0,0.4166666666666667,0.0,0.0,0.0,0.8333333333333334,0.4166666666666667,0.5,0.0,0.0,0.03794150110375279,0.5070849426999461,75127830.38976952,1225,0,14.583333333333334,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nathan Collins,30000.0,1560000.0,IRL,DF,Brentford,Premier League,23,2001,38.0,30,0.79,22,2,1,3,2,0,8,0.21,0.9966652656139827,0.494606050895107,54301000.0,14.26019637922572,1560000.0,0.5789473684210527,0.05263157894736842,0.02631578947368421,0.07894736842105263,0.05263157894736842,0.0,0.7894736842105263,0.21052631578947367,0.26666666666666666,0.05263157894736842,0.18421052631578946,0.028728752693320564,0.5070849426999461,54119920.588104874,529,0,4.842105263157895,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Toby Collyer,45396.01861908456,2360592.7075252132,ENG,MF,Manchester Utd,Premier League,20,2004,2.0,5,2.5,4,0,0,1,0,0,0,0.0,0.9966652656139827,0.494606050895107,159341000.0,15.508381460573634,5435061.861718734,2.0,0.0,0.0,0.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.03410962565641444,0.5070849426999461,158809640.08819762,400,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Levi Colwill,45396.01861908456,2360592.7075252132,ENG,DF,Chelsea,Premier League,21,2003,35.0,38,1.09,34,2,0,1,0,1,3,0.09,0.9966652656139827,0.494606050895107,164788000.0,14.876439387006053,2889053.1799235954,0.9714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.0,0.02857142857142857,1.0857142857142856,0.08571428571428572,0.07894736842105264,0.0,0.08571428571428572,0.017531939097043446,0.5070849426999461,164238475.78999698,441,0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Lewis Cook,60000.0,3120000.0,ENG,MF,Bournemouth,Premier League,27,1997,33.1,89,2.69,69,18,0,2,0,0,5,0.15,0.9966652656139827,0.494606050895107,62764000.0,14.953343559785665,3120000.0000000005,2.0845921450151055,0.5438066465256798,0.0,0.060422960725075525,0.0,0.0,2.688821752265861,0.1510574018126888,0.056179775280898875,0.0,0.1510574018126888,0.049710024855012434,0.5070849426999461,62554698.73099601,729,1,4.078549848942598,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Vladimír Coufal,72500.0,3770000.0,CZE,DF,West Ham,Premier League,31,1992,11.9,18,1.52,14,4,0,0,0,0,1,0.08,0.9966652656139827,0.494606050895107,86143200.0,15.142585559424193,3769999.999999997,1.1764705882352942,0.3361344537815126,0.0,0.0,0.0,0.0,1.5126050420168067,0.08403361344537814,0.05555555555555555,0.0,0.08403361344537814,0.04376433659302182,0.5070849426999461,85855935.30883844,961,0,2.6050420168067223,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Aaron Cresswell,45396.01861908456,2360592.7075252132,ENG,DF,West Ham,Premier League,34,1989,9.2,15,1.64,7,8,0,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,86143200.0,14.800706004015368,2678335.303327844,0.7608695652173914,0.8695652173913044,0.0,0.0,0.0,0.0,1.6304347826086958,0.0,0.0,0.0,0.0,0.031091662526210356,0.5070849426999461,85855935.30883844,1156,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Marc Cucurella,45396.01861908456,2360592.7075252132,ESP,DF,Chelsea,Premier League,26,1998,33.2,51,1.54,44,4,0,2,1,0,5,0.15,0.9966652656139827,0.494606050895107,164788000.0,15.621368573485878,6085190.397043318,1.325301204819277,0.12048192771084336,0.0,0.06024096385542168,0.03012048192771084,0.0,1.5361445783132528,0.1506024096385542,0.09803921568627451,0.03012048192771084,0.1506024096385542,0.036927387898653526,0.5070849426999461,164238475.78999698,676,1,3.9156626506024095,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jorge Cuenca,25000.0,1300000.0,ESP,DF,Fulham,Premier League,24,1999,3.9,1,0.26,1,0,0,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,77519000.0,14.077874822431765,1299999.9999999998,0.25641025641025644,0.0,0.0,0.0,0.0,0.0,0.25641025641025644,0.0,0.0,0.0,0.0,0.016770082173402645,0.5070849426999461,77260494.72513032,576,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Matheus Cunha,45396.01861908456,2360592.7075252132,BRA,MF,Wolves,Premier League,25,1999,28.9,132,4.57,75,14,19,9,12,3,16,0.55,0.9966652656139827,0.494606050895107,72358000.0,14.970241348020213,3173169.0538676763,2.595155709342561,0.4844290657439447,0.6574394463667821,0.31141868512110726,0.4152249134948097,0.10380622837370243,4.567474048442906,0.5536332179930796,0.12121212121212123,4.0,-0.10380622837370246,0.04385374186500009,0.5070849426999461,72116705.28929657,625,1,13.84083044982699,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Diogo Dalot,85000.0,4420000.0,POR,DF,Manchester Utd,Premier League,25,1999,31.3,74,2.37,57,5,7,4,0,1,5,0.16,0.9966652656139827,0.494606050895107,159341000.0,15.30165025405388,4419999.999999999,1.8210862619808306,0.1597444089456869,0.22364217252396165,0.12779552715654952,0.0,0.03194888178913738,2.364217252396166,0.1597444089456869,0.06756756756756756,0.0,-0.06389776357827476,0.02773925104022191,0.5070849426999461,158809640.08819762,625,1,3.993610223642172,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mikkel Damsgaard,75000.0,3900000.0,DEN,MF,Brentford,Premier League,24,2000,32.3,120,3.71,92,14,6,2,1,5,21,0.65,0.9966652656139827,0.494606050895107,54301000.0,15.176487111099874,3899999.9999999967,2.8482972136222915,0.43343653250774,0.18575851393188855,0.061919504643962855,0.030959752321981428,0.15479876160990713,3.715170278637771,0.65015479876161,0.17500000000000002,0.2,0.4643962848297214,0.07182188173330135,0.5070849426999461,54119920.588104874,576,0,15.60371517027864,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Danilo,45396.01861908456,2360592.7075252132,BRA,MF,Nott'ham Forest,Premier League,23,2001,3.1,7,2.31,7,0,0,0,0,0,2,0.66,0.9966652656139827,0.494606050895107,93457000.0,15.23839611718383,4149075.5866262685,2.258064516129032,0.0,0.0,0.0,0.0,0.0,2.258064516129032,0.6451612903225806,0.28571428571428575,0.0,0.6451612903225806,0.04439555717202851,0.5070849426999461,93145345.72848599,529,0,14.838709677419354,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Jayden Danns,45396.01861908456,2360592.7075252132,ENG,MF,Liverpool,Premier League,18,2006,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0.9966652656139827,0.494606050895107,172400800.0,14.04340526404791,1255953.0742518872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072850768340511594,0.5070849426999461,171825889.1240631,324,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
